ClientID	NNPass_Train	TrainLoss	NNPass_Test	TestLoss
1	5321	0.962319	5321	1.113663
1	5634	0.942051	5634	1.079528
1	5947	0.915945	5947	1.128823
1	6260	0.896563	6260	0.971341
1	6573	0.876349	6573	0.997573
1	6886	0.856960	6886	0.951718
1	7199	0.835606	7199	0.952098
1	7512	0.807966	7512	0.964507
1	7825	0.787451	7825	0.948059
1	8138	0.768879	8138	0.935505
1	8451	0.748860	8451	0.902765
1	8764	0.729985	8764	0.951141
1	9077	0.710207	9077	0.952755
1	9390	0.689644	9390	1.044358
1	9703	0.665502	9703	0.939718
1	10016	0.652301	10016	0.906067
1	10329	0.630279	10329	0.931596
1	10642	0.612761	10642	0.991318
1	10955	0.589746	10955	0.919210
1	11268	0.565708	11268	0.932971
1	11581	0.547996	11581	0.996436
1	11894	0.532469	11894	0.921794
1	12207	0.511064	12207	1.003981
1	12520	0.491276	12520	0.955483
1	12833	0.474729	12833	1.058658
1	13146	0.451724	13146	0.931332
1	13459	0.433084	13459	0.927060
1	13772	0.418430	13772	0.913952
1	14085	0.397998	14085	1.069265
1	14398	0.378404	14398	0.957527
1	14711	0.357331	14711	0.981166
1	15024	0.342609	15024	0.997228
1	15337	0.321847	15337	1.100937
1	15650	0.309592	15650	0.986296
2	313	2.053648	313	1.879336
2	626	1.763839	626	1.715940
2	939	1.597925	939	1.522232
2	1252	1.481616	1252	1.436913
2	1565	1.396426	1565	1.377632
2	1878	1.331954	1878	1.356305
2	2191	1.282214	2191	1.261522
2	2504	1.239582	2504	1.279824
2	2817	1.195738	2817	1.248331
2	3130	1.155255	3130	1.210409
2	3443	1.125261	3443	1.141582
2	3756	1.092373	3756	1.182048
2	4069	1.060785	4069	1.101683
2	4382	1.032612	4382	1.239917
2	4695	1.002227	4695	1.072970
2	5008	0.976848	5008	1.071874
2	5321	0.946340	5321	1.046111
2	5634	0.930237	5634	1.039854
2	5947	0.904012	5947	1.027863
2	6260	0.884839	6260	1.025164
2	6573	0.859229	6573	1.000797
2	6886	0.842191	6886	1.013560
2	7199	0.823250	7199	0.957500
2	7512	0.799110	7512	1.006453
2	7825	0.778774	7825	0.990233
2	8138	0.759852	8138	0.977687
2	8451	0.745354	8451	1.008473
2	8764	0.724861	8764	0.959381
2	9077	0.705922	9077	0.995707
2	9390	0.683660	9390	0.888110
2	9703	0.664813	9703	1.007204
2	10016	0.645370	10016	0.993363
2	10329	0.629365	10329	0.950921
2	10642	0.612015	10642	0.894572
2	10955	0.582316	10955	0.956066
2	11268	0.569465	11268	1.095220
2	11581	0.550323	11581	1.007776
2	11894	0.528457	11894	0.906835
2	12207	0.508191	12207	0.976039
2	12520	0.496209	12520	0.973899
2	12833	0.474805	12833	1.011298
2	13146	0.460005	13146	0.903875
2	13459	0.438805	13459	1.017011
2	13772	0.408870	13772	1.007961
2	14085	0.393712	14085	0.976411
2	14398	0.377268	14398	1.034894
2	14711	0.355572	14711	0.983989
2	15024	0.342303	15024	0.984520
2	15337	0.327497	15337	1.004046
2	15650	0.297611	15650	1.001444
3	313	2.060134	313	1.919922
3	626	1.772992	626	1.686855
3	939	1.606280	939	1.535458
3	1252	1.486395	1252	1.438491
3	1565	1.405187	1565	1.347149
3	1878	1.341092	1878	1.342887
3	2191	1.290899	2191	1.336313
3	2504	1.236254	2504	1.287719
3	2817	1.202003	2817	1.234879
3	3130	1.161046	3130	1.208244
3	3443	1.121405	3443	1.191741
3	3756	1.090979	3756	1.178518
3	4069	1.060217	4069	1.117042
3	4382	1.030139	4382	1.142810
3	4695	1.001054	4695	1.069253
3	5008	0.976187	5008	1.032279
3	5321	0.945088	5321	1.100349
3	5634	0.924926	5634	1.022145
3	5947	0.898530	5947	0.989617
3	6260	0.878196	6260	1.002113
3	6573	0.858045	6573	1.140473
3	6886	0.834483	6886	1.013571
3	7199	0.812287	7199	0.944411
3	7512	0.793666	7512	1.044741
3	7825	0.779425	7825	0.944083
3	8138	0.751460	8138	0.922073
3	8451	0.734656	8451	0.929761
3	8764	0.712463	8764	0.912775
3	9077	0.693458	9077	0.915438
3	9390	0.671629	9390	0.902401
3	9703	0.652563	9703	0.883921
3	10016	0.637854	10016	0.884606
3	10329	0.617668	10329	0.937305
3	10642	0.595652	10642	0.897394
3	10955	0.581784	10955	0.916837
3	11268	0.558870	11268	0.939518
3	11581	0.545422	11581	0.904794
3	11894	0.521859	11894	1.016400
3	12207	0.503228	12207	0.897377
3	12520	0.480742	12520	0.993804
3	12833	0.460883	12833	0.943964
3	13146	0.444660	13146	1.065197
3	13459	0.428420	13459	0.977840
3	13772	0.413757	13772	0.968776
3	14085	0.393714	14085	1.004648
3	14398	0.375516	14398	0.971186
3	14711	0.350574	14711	1.014082
3	15024	0.336910	15024	0.957221
3	15337	0.318792	15337	0.957252
3	15650	0.302614	15650	1.095229
4	313	2.053832	313	1.859155
4	626	1.769154	626	1.657428
4	939	1.605433	939	1.594459
4	1252	1.476483	1252	1.428384
4	1565	1.396900	1565	1.501838
4	1878	1.333075	1878	1.377689
4	2191	1.280319	2191	1.307435
4	2504	1.239762	2504	1.382171
4	2817	1.194804	2817	1.245229
4	3130	1.165876	3130	1.203251
4	3443	1.125944	3443	1.128858
4	3756	1.087605	3756	1.126455
4	4069	1.058232	4069	1.075531
4	4382	1.031213	4382	1.072686
4	4695	1.005307	4695	1.073515
4	5008	0.979996	5008	1.083883
4	5321	0.949608	5321	1.103062
4	5634	0.929093	5634	0.992130
4	5947	0.903324	5947	1.028727
4	6260	0.885990	6260	1.094853
4	6573	0.861804	6573	1.022702
4	6886	0.841541	6886	0.989745
4	7199	0.819624	7199	0.986715
4	7512	0.799017	7512	0.979175
4	7825	0.777951	7825	1.023210
4	8138	0.757476	8138	0.973507
4	8451	0.740550	8451	0.966503
4	8764	0.717903	8764	0.908443
4	9077	0.699818	9077	0.922547
4	9390	0.680131	9390	0.992162
4	9703	0.660121	9703	0.908131
4	10016	0.638600	10016	0.920820
4	10329	0.620793	10329	0.905649
4	10642	0.598835	10642	0.922313
4	10955	0.585330	10955	0.864845
4	11268	0.566769	11268	0.892325
4	11581	0.546199	11581	0.954366
4	11894	0.528729	11894	0.941217
4	12207	0.508574	12207	0.951405
4	12520	0.486928	12520	0.917533
4	12833	0.465584	12833	0.999944
4	13146	0.450698	13146	0.995274
4	13459	0.430669	13459	0.951003
4	13772	0.414233	13772	0.932109
4	14085	0.388568	14085	1.010764
4	14398	0.370872	14398	1.026993
4	14711	0.359497	14711	0.971098
4	15024	0.346878	15024	1.199507
4	15337	0.319643	15337	1.181178
4	15650	0.308258	15650	1.027059
